head,relation,tail,label
/m/0130sy,/music/group_member/membership./music/group_membership/role,/m/0342h,1
/m/097ns,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/06s26c,0
/m/012gq6,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01wz01,0
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/0pz04,1
/m/011yg9,/film/film/written_by,/m/0159h6,1
/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03rjj,1
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/04n2vgk,0
/m/03y82t6,/location/location/contains,/m/013t85,0
/m/012v8,/language/human_language/countries_spoken_in,/m/03rjj,1
/m/0136p1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02g3gj,1
/m/011yxg,/film/film/written_by,/m/013tcv,1
/m/081l_,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/06pj8,0
/m/01k23t,/people/person/profession,/m/02hrh1q,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01zg98,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0g2dz,1
/m/013_vh,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/031786,1
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/025cbm,0
/m/01b4p4,/award/award_nominee/award_nominations./award/award_nomination/award,/m/025m98,0
/m/012j5h,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/0135xb,/people/person/place_of_birth,/m/01gln9,1
/m/04p3c,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0bksh,0
/m/011w20,/people/person/profession,/m/0pj8m,0
/m/0143wl,/film/actor/film./film/performance/film,/m/0jtg0,0
/m/012g92,/people/person/nationality,/m/0f8l9c,1
/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/047yc,1
/m/0104lr,/location/hud_county_place/place,/m/0104lr,1
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01vvlyt,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0fm2_,0
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/03f0324,0
/m/014635,/people/person/places_lived./people/place_lived/location,/m/0c_dx,0
/m/0143wl,/people/person/employment_history./business/employment_tenure/company,/m/0g5lhl7,1
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03gj2,1
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/07024,1
/m/012gq6,/people/person/religion,/m/0gkvb7,0
/m/01309x,/award/award_winner/awards_won./award/award_honor/award_winner,/m/028q6,1
/m/011k11,/music/record_label/artist,/m/0167xy,1
/m/01vnt4,/film/actor/film./film/performance/film,/m/04g9gd,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/01wy6,1
/m/0133x7,/people/person/profession,/m/0n1h,1
/m/0134bf,/location/location/contains,/m/0q9sg,0
/m/01msrb,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/014635,/organization/organization_member/member_of./organization/organization_membership/organization,/m/01p4vl,0
/m/011_vz,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f77l,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/group,/m/0134wr,1
/m/0146mv,/music/record_label/artist,/m/01pfr3,0
/m/011w20,/people/person/places_lived./people/place_lived/location,/m/01p95y0,0
/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/03d9d6,0
/m/01243b,/music/genre/artists,/m/0kr_t,1
/m/013w7j,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/01vw20h,1
/m/0565cz,/film/film/personal_appearances./film/personal_film_appearance/person,/m/0163t3,0
/m/0jcmj,/music/record_label/artist,/m/03sww,0
/m/0138t4,/common/topic/webpage./common/webpage/category,/m/02k21g,0
/m/016clz,/location/administrative_division/first_level_division_of,/m/0h7x,0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0mbct,1
/m/013d7t,/location/hud_county_place/place,/m/0x2p,0
/m/01400v,/film/film/production_companies,/m/017s11,0
/m/013423,/people/person/profession,/m/0nbcg,1
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/03phtz,1
/m/011k1h,/music/record_label/artist,/m/0134s5,1
/m/013qvn,/film/actor/film./film/performance/film,/m/0pd57,1
/m/0125q1,/location/administrative_division/country,/m/019x62,0
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/02scbv,1
/m/01shhf,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0fhpv4,0
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02nhxf,1
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0k6nt,1
/m/08_vwq,/film/film/country,/m/09c7w0,0
/m/0j5g9,/people/person/profession,/m/08z956,0
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/02822,0
/m/0jc6p,/people/person/places_lived./people/place_lived/location,/m/02_286,0
/m/01271h,/people/person/profession,/m/01c72t,1
/m/011xy1,/education/educational_institution/students_graduates./education/education/student,/m/03_dj,1
/m/011k1h,/music/record_label/artist,/m/02l4rh,0
/m/01j7rd,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7,0
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02581q,0
/m/011yd2,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0ch6mp2,1
/m/0138mv,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02_j1w,1
/m/011vx3,/people/person/place_of_birth,/m/0cc56,1
/m/0jymd,/music/performance_role/regular_performances./music/group_membership/role,/m/03ndd,0
/m/0130xz,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/07wh1,1
/m/01336l,/people/ethnicity/people,/m/05l4yg,0
/m/0125xq,/film/film/genre,/m/06n90,1
/m/010rvx,/location/location/time_zones,/m/02lcqs,1
/m/0133_p,/music/genre/artists,/m/016vn3,1
/m/0127ps,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0k6nt,0
/m/011j5x,/music/genre/artists,/m/02bgmr,1
/m/010nlt,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,/m/034x61,1
/m/01wbz9,/film/film/country,/m/07ssc,0
/m/012mzw,/education/educational_institution/campuses,/m/01hlwv,0
/m/011ywj,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0,1
/m/012w70,/media_common/netflix_genre/titles,/m/02hczc,0
/m/030_3z,/award/award_winning_work/awards_won./award/award_honor/award,/m/02ppm4q,0
/m/01my_c,/music/record_label/artist,/m/01gf5h,0
/m/012gq6,/people/person/places_lived./people/place_lived/location,/m/08qs09,0
/m/0127m7,/film/director/film,/m/0kvbl6,1
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0g26h,1
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0342h,1
/m/012kyx,/film/film/genre,/m/03npn,1
/m/011k11,/music/record_label/artist,/m/03f0vvr,1
/m/016z4k,/common/topic/webpage./common/webpage/category,/m/08mbj5d,0
/m/09ly2r6,/people/person/profession,/m/0kyk,0
/m/01243b,/music/genre/artists,/m/01s21dg,1
/m/02sn34,/music/genre/artists,/m/01r0t_j,0
/m/09969,/film/actor/film./film/performance/film,/m/0170yd,0
/m/08984j,/people/person/gender,/m/05zppz,0
/m/0146hc,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,/m/09nqf,1
/m/04x1_w,/film/film/produced_by,/m/0829rj,0
/m/012wg,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/010016,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/012ljv,/people/person/nationality,/m/04hqz,1
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01pgzn_,1
/m/011yl_,/award/award_winning_work/awards_won./award/award_honor/award,/m/09cm54,1
/m/0105y2,/base/biblioness/bibs_location/state,/m/09zzb8,0
/m/0jrqq,/people/person/profession,/m/016z4k,0
/m/011x_4,/film/film/genre,/m/01hmnh,1
/m/011j5x,/music/genre/artists,/m/01tp5bj,1
/m/012f86,/people/ethnicity/languages_spoken,/m/0cjk9,1
/m/011xy1,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01mkq,1
/m/012ky3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/027gs1_,0
/m/04xvlr,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/012d40,/film/actor/film./film/performance/film,/m/0123j6,0
/m/0126t5,/music/genre/artists,/m/01nn6c,1
/m/0132k4,/people/person/profession,/m/01zv_,0
/m/02gpkt,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03qbh5,0
/m/012vd6,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01k_mc,1
/m/012ljv,/people/person/profession,/m/01c72t,1
/m/01q24l,/tv/tv_program/country_of_origin,/m/09c7w0,0
/m/0127gn,/people/deceased_person/place_of_death,/m/01w3v,0
/m/0140g4,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/04z257,0
/m/01cw7s,/location/location/time_zones,/m/02fqwt,0
/m/011yg9,/film/film/production_companies,/m/0124jj,0
/m/011yrp,/film/film/runtime./film/film_cut/film_release_region,/m/09c7w0,1
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/016622,1
/m/0gtx63s,/music/record_label/artist,/m/0kj34,0
/m/0d0x8,/organization/organization/headquarters./location/mailing_address/citytown,/m/0bxbr,0
/m/010xjr,/film/actor/film./film/performance/film,/m/078mm1,1
/m/0127m7,/people/person/religion,/m/019cr,1
/m/0137g1,/people/person/profession,/m/039v1,1
/m/01309x,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/0135g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqz2,0
/m/012cph,/people/person/spouse_s./people/marriage/type_of_union,/m/02_j1w,0
/m/025mbn,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09v0wy2,0
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/04wzr,1
/m/0ds33,/people/person/employment_history./business/employment_tenure/company,/m/02bh8z,0
/m/01fmz6,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01zc2w,0
/m/013rds,/people/person/sibling_s./people/sibling_relationship/sibling,/m/01mskc3,1
/m/01tz6vs,/people/person/place_of_birth,/m/06wxw,0
/m/013yq,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/06gd4,0
/m/027b9k6,/film/film/written_by,/m/06pj8,0
/m/011lvx,/people/person/profession,/m/09jwl,1
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/04w391,1
/m/013q07,/film/film/written_by,/m/0p__8,1
/m/013rxq,/music/genre/artists,/m/01304j,1
/m/0135nb,/people/person/nationality,/m/02jx1,1
/m/0jbp0,/music/artist/track_contributions./music/track_contribution/role,/m/02sgy,0
/m/011k11,/music/record_label/artist,/m/0144l1,1
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/025mbn,1
/m/0133jj,/location/administrative_division/first_level_division_of,/m/0h7x,1
/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01mskc3,0
/m/0125xq,/film/film/story_by,/m/0b478,1
/m/02f6xy,/award/award_winning_work/awards_won./award/award_honor/award,/m/0k611,0
/m/013_vh,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0134w7,1
/m/07cbcy,/location/administrative_division/country,/m/07ssc,0
/m/012jfb,/film/film/produced_by,/m/01gp_d,0
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/031778,1
/m/011xg5,/film/film/other_crew./film/film_crew_gig/crewmember,/m/027rwmr,1
/m/0133x7,/film/actor/film./film/performance/film,/m/07kb7vh,0
/m/018x3,/people/person/profession,/m/02jknp,0
/m/013gwb,/location/location/time_zones,/m/02fqwt,1
/m/01352_,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,/m/012t_z,0
/m/0fnpj,/people/person/places_lived./people/place_lived/location,/m/02_286,0
/m/013w7j,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0gqyl,0
/m/014635,/people/person/places_lived./people/place_lived/location,/m/02ywwy,0
/m/013w8y,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c9jp,1
/m/0134pk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/027c924,0
/m/013423,/music/artist/track_contributions./music/track_contribution/role,/m/01dvtx,0
/m/0127ps,/film/film/genre,/m/0c3351,1
/m/012w70,/media_common/netflix_genre/titles,/m/043n0v_,1
/m/01c427,/film/film/cinematography,/m/0280mv7,0
/m/012q4n,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02wgln,1
/m/013w7j,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/01p4vl,1
/m/013v5j,/music/group_member/membership./music/group_membership/group,/m/0132_h,0
/m/03kg2v,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02x8n1n,0
/m/017j6,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,/m/06vsbt,0
/m/0147sh,/sports/pro_athlete/teams./sports/sports_team_roster/team,/m/0jmk7,0
/m/012q4n,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01cx_,0
/m/01438g,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/046zh,1
/m/07_jd,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0239kh,0
/m/012v9y,/people/deceased_person/place_of_death,/m/0bdw6t,0
/m/0130sy,/music/group_member/membership./music/group_membership/role,/m/0l14md,1
/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02jkkv,0
/m/032_jg,/people/person/profession,/m/0gbbt,0
/m/012gq6,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c427,1
/m/013y1f,/music/instrument/instrumentalists,/m/01w724,1
/m/0122wc,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/018mrd,0
/m/012jfb,/film/film/genre,/m/03g3w,1
/m/010xjr,/people/person/profession,/m/02hrh1q,1
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqz2,1
/m/09qwmm,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/026g73,0
/m/013y1f,/music/instrument/instrumentalists,/m/03p5xs,0
/m/01438g,/film/actor/film./film/performance/film,/m/0422v0,1
/m/013tcv,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01wbz9,0
/m/0d05w3,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01qkqwg,0
/m/0124k9,/tv/tv_program/genre,/m/05_swj,0
/m/011v3,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/05_swj,0
/m/012lzc,/location/location/time_zones,/m/02fqwt,0
/m/013q07,/film/film/genre,/m/02j_j0,0
/m/0vp5f,/film/actor/film./film/performance/film,/m/042g97,0
/m/0136p1,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/011yr9,/award/award_winning_work/awards_won./award/award_honor/award,/m/01jt2w,0
/m/0133x7,/music/artist/track_contributions./music/track_contribution/role,/m/01rhl,1
/m/011zf2,/award/award_winner/awards_won./award/award_honor/award_winner,/m/026ps1,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/017j69,1
/m/0xms9,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/0dmy0,0
/m/02psgq,/award/award_winning_work/awards_won./award/award_honor/award,/m/09sdmz,0
/m/013yq,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,/m/07jdr,1
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/099jhq,1
/m/0127m7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/05kfs,1
/m/011yth,/common/topic/webpage./common/webpage/category,/m/06t2t,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0126t5,0
/m/014x77,/tv/tv_program/genre,/m/01hmnh,0
/m/013tjc,/film/actor/film./film/performance/film,/m/01xdxy,1
/m/01wskg,/film/film/genre,/m/0219x_,0
/m/0rt80,/music/genre/artists,/m/017j6,0
/m/010016,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,/m/0mr_8,1
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02md2d,1
/m/011s9r,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01y8d4,1
/m/011k11,/music/record_label/artist,/m/07_3qd,1
