head,relation,tail
/m/011k1h,/music/record_label/artist,/m/03t852
/m/011k1h,/music/record_label/artist,/m/048xh
/m/011k1h,/music/record_label/artist,/m/049qx
/m/011k1h,/music/record_label/artist,/m/04b7xr
/m/011k1h,/music/record_label/artist,/m/06c44
/m/011k1h,/music/record_label/artist,/m/06k02
/m/011k1h,/music/record_label/artist,/m/07c0j
/m/011k1h,/music/record_label/artist,/m/0840vq
/m/011k1h,/music/record_label/artist,/m/094xh
/m/011k1h,/music/record_label/artist,/m/09qr6
/m/011k1h,/music/record_label/artist,/m/0b68vs
/m/011k1h,/music/record_label/artist,/m/0bk1p
/m/011k1h,/music/record_label/artist,/m/0c7xjb
/m/011k1h,/music/record_label/artist,/m/0c9l1
/m/011k1h,/music/record_label/artist,/m/0dm5l
/m/011k1h,/music/record_label/artist,/m/0k7pf
/m/011k1h,/music/record_label/artist,/m/0knhk
/m/011k1h,/music/record_label/artist,/m/0kr_t
/m/011k1h,/music/record_label/artist,/m/0kzy0
/m/011k1h,/music/record_label/artist,/m/0qdyf
/m/011k1h,/music/record_label/artist,/m/0qf3p
/m/011k1h,/music/record_label/artist,/m/0ycp3
/m/011k1h,/organization/organization/child./organization/organization_relationship/child,/m/05b0f7
/m/011k1h,/organization/organization/headquarters./location/mailing_address/citytown,/m/04jpl
/m/011k4g,/people/deceased_person/place_of_death,/m/030qb3t
/m/011k4g,/people/person/gender,/m/05zppz
/m/011k4g,/people/person/nationality,/m/09c7w0
/m/011k4g,/people/person/profession,/m/01c72t
/m/011k_j,/music/instrument/family,/m/026t6
/m/011k_j,/music/instrument/family,/m/0l14md
/m/011k_j,/music/instrument/instrumentalists,/m/0135xb
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/016622
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/01qbl
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0239kh
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/026g73
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/026t6
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/02dlh2
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0395lw
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/03gvt
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0l14md
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0l14qv
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0l15bq
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/group,/m/0134tg
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/group,/m/05563d
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/016622
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/018vs
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/02hnl
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/0395lw
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/03bx0bm
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/03m5k
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/05148p4
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/07brj
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/0dwr4
/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/0dwt5
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0151b0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/018j2
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/018vs
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/01s0ps
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/01vdm0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/01vnt4
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/01w4dy
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/026g73
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/026t6
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/02sgy
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0342h
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0395lw
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/03m5k
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/03ndd
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/042v_gx
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/05842k
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/05r5c
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/06rvn
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/07brj
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0cfdd
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwsp
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwt5
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwtp
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0l14md
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0l14qv
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0l1589
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0l15bq
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0mbct
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0mkg
/m/011kn2,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/011kn2,/education/educational_institution/campuses,/m/011kn2
/m/011kn2,/education/educational_institution/colors,/m/036k5h
/m/011kn2,/education/educational_institution/school_type,/m/05jxkf
/m/011kn2,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01mkq
/m/011kn2,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04rjg
/m/011kn2,/education/educational_institution_campus/educational_institution,/m/011kn2
/m/011kn2,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,/m/0ptk_
/m/011kn2,/organization/organization/headquarters./location/mailing_address/citytown,/m/05ksh
/m/011lpr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09qrn4
/m/011lpr,/film/actor/film./film/performance/film,/m/0k4fz
/m/011lpr,/people/deceased_person/place_of_death,/m/0r15k
/m/011lpr,/people/person/gender,/m/05zppz
/m/011lpr,/people/person/place_of_birth,/m/06_kh
/m/011lpr,/people/person/profession,/m/02hrh1q
/m/011lpr,/people/person/profession,/m/02jknp
/m/011lpr,/people/person/profession,/m/0dxtg
/m/011lpr,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/011lvx,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c4_6
/m/011lvx,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb
/m/011lvx,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/011lvx,/music/artist/track_contributions./music/track_contribution/role,/m/01vdm0
/m/011lvx,/music/artist/track_contributions./music/track_contribution/role,/m/0395lw
/m/011lvx,/music/artist/track_contributions./music/track_contribution/role,/m/07y_7
/m/011lvx,/music/artist/track_contributions./music/track_contribution/role,/m/0l14v3
/m/011lvx,/people/person/gender,/m/02zsn
/m/011lvx,/people/person/nationality,/m/09c7w0
/m/011lvx,/people/person/profession,/m/01c72t
/m/011lvx,/people/person/profession,/m/02hrh1q
/m/011lvx,/people/person/profession,/m/02jknp
/m/011lvx,/people/person/profession,/m/09jwl
/m/011lvx,/people/person/profession,/m/0n1h
/m/011lvx,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/0ncj8
/m/011lvx,/people/person/spouse_s./people/marriage/spouse,/m/03f0fnk
/m/011pcj,/base/aareas/schema/administrative_area/administrative_parent,/m/06q1r
/m/011pcj,/location/administrative_division/country,/m/07ssc
/m/011pcj,/location/administrative_division/first_level_division_of,/m/06q1r
/m/011pcj,/location/location/contains,/m/0zc6f
/m/011s0,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/0g4gr
/m/011s0,/people/profession/specialization_of,/m/012t_z
/m/011s0,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,/m/04n6k
/m/011s9r,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01y8d4
/m/011s9r,/influence/influence_node/peers./influence/peer_relationship/peers,/m/01y8d4
/m/011s9r,/people/person/gender,/m/05zppz
/m/011s9r,/people/person/nationality,/m/09c7w0
/m/011s9r,/people/person/place_of_birth,/m/0h7h6
/m/011s9r,/people/person/places_lived./people/place_lived/location,/m/0h7h6
/m/011s9r,/people/person/profession,/m/0cbd2
/m/011s9r,/people/person/profession,/m/0n1h
/m/011s9r,/people/person/religion,/m/03_gx
/m/011s9r,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,/m/03g9xj
/m/011v3,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02_j1w
/m/011v3,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02nzb8
/m/011v3,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02sdk9v
/m/011v3,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/0dgrmp
/m/011v3,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02nzb8
/m/011v3,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02sdk9v
/m/011v3,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/0dgrmp
/m/011v3,/sports/sports_team/colors,/m/019sc
/m/011v3,/sports/sports_team/colors,/m/06fvc
/m/011v3,/sports/sports_team/sport,/m/02vx4
/m/011vx3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/024fxq
/m/011vx3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02ddqh
/m/011vx3,/music/artist/origin,/m/03dm7
/m/011vx3,/music/artist/track_contributions./music/track_contribution/role,/m/018j2
/m/011vx3,/people/person/gender,/m/05zppz
/m/011vx3,/people/person/place_of_birth,/m/0cc56
/m/011vx3,/people/person/places_lived./people/place_lived/location,/m/02_286
/m/011vx3,/people/person/profession,/m/015cjr
/m/011vx3,/people/person/profession,/m/01c72t
/m/011vx3,/people/person/profession,/m/025352
/m/011vx3,/people/person/profession,/m/09jwl
/m/011vx3,/people/person/profession,/m/0nbcg
/m/011vx3,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/011w20,/people/person/gender,/m/05zppz
/m/011w20,/people/person/nationality,/m/09c7w0
/m/011w20,/people/person/place_of_birth,/m/02cl1
/m/011w20,/people/person/places_lived./people/place_lived/location,/m/02_286
/m/011w20,/people/person/profession,/m/0cbd2
/m/011w54,/award/award_category/disciplines_or_subjects,/m/02j62
/m/011w54,/award/award_category/winners./award/award_honor/award_winner,/m/04z0g
/m/011wtv,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/01flv_
/m/011wtv,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/031778
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/award,/m/02g3ft
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/award,/m/0fhpv4
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0146pg
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/06pj8
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/01flv_
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/031778
/m/011wtv,/film/film/country,/m/09c7w0
/m/011wtv,/film/film/edited_by,/m/03q8ch
/m/011wtv,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf
/m/011wtv,/film/film/film_format,/m/07fb8_
/m/011wtv,/film/film/genre,/m/01jfsb
/m/011wtv,/film/film/genre,/m/026ny
/m/011wtv,/film/film/genre,/m/02kdv5l
/m/011wtv,/film/film/genre,/m/02n4kr
/m/011wtv,/film/film/genre,/m/02xh1
/m/011wtv,/film/film/genre,/m/060__y
/m/011wtv,/film/film/genre,/m/06n90
/m/011wtv,/film/film/language,/m/02h40lc
/m/011wtv,/film/film/language,/m/06mp7
/m/011wtv,/film/film/music,/m/0146pg
/m/011wtv,/film/film/other_crew./film/film_crew_gig/crewmember,/m/027rwmr
/m/011wtv,/film/film/other_crew./film/film_crew_gig/crewmember,/m/0c94fn
/m/011wtv,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02r96rf
/m/011wtv,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7
/m/011wtv,/film/film/produced_by,/m/04flrx
/m/011wtv,/film/film/produced_by,/m/05prs8
/m/011wtv,/film/film/production_companies,/m/016tt2
/m/011wtv,/film/film/production_companies,/m/01gb54
/m/011wtv,/film/film/production_companies,/m/030_1_
/m/011wtv,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
/m/011wtv,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0
/m/011wtv,/film/film/story_by,/m/05qzv
/m/011x_4,/award/award_winning_work/awards_won./award/award_honor/award,/m/02qyp19
/m/011x_4,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/01pjr7
/m/011x_4,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,/m/05glt
/m/011x_4,/film/film/cinematography,/m/0280mv7
/m/011x_4,/film/film/country,/m/09c7w0
/m/011x_4,/film/film/featured_film_locations,/m/01_d4
/m/011x_4,/film/film/film_format,/m/0cj16
/m/011x_4,/film/film/genre,/m/01hmnh
/m/011x_4,/film/film/genre,/m/02l7c8
/m/011x_4,/film/film/genre,/m/03rzvv
/m/011x_4,/film/film/genre,/m/05p553
/m/011x_4,/film/film/genre,/m/06cvj
/m/011x_4,/film/film/genre,/m/07s2s
/m/011x_4,/film/film/language,/m/02bjrlw
/m/011x_4,/film/film/language,/m/02h40lc
/m/011x_4,/film/film/music,/m/03975z
/m/011x_4,/film/film/production_companies,/m/017s11
/m/011x_4,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
/m/011x_4,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0
/m/011xg5,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/03176f
/m/011xg5,/award/award_winning_work/awards_won./award/award_honor/award,/m/02g3gw
/m/011xg5,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/06pj8
/m/011xg5,/film/film/edited_by,/m/03q8ch
/m/011xg5,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf
/m/011xg5,/film/film/executive_produced_by,/m/05prs8
/m/011xg5,/film/film/featured_film_locations,/m/02_286
/m/011xg5,/film/film/genre,/m/03k9fj
/m/011xg5,/film/film/genre,/m/07s9rl0
/m/011xg5,/film/film/language,/m/02h40lc
/m/011xg5,/film/film/music,/m/0146pg
/m/011xg5,/film/film/other_crew./film/film_crew_gig/crewmember,/m/027rwmr
/m/011xg5,/film/film/other_crew./film/film_crew_gig/crewmember,/m/06rnl9
/m/011xg5,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02r96rf
/m/011xg5,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7
/m/011xg5,/film/film/produced_by,/m/02q_cc
/m/011xg5,/film/film/produced_by,/m/06pj8
/m/011xg5,/film/film/production_companies,/m/01gb54
/m/011xg5,/film/film/production_companies,/m/030_1_
/m/011xg5,/film/film/production_companies,/m/086k8
/m/011xg5,/film/film/written_by,/m/06pj8
/m/011xhx,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f73p
/m/011xhx,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/011xjd,/film/actor/film./film/performance/film,/m/0jswp
/m/011xjd,/people/person/gender,/m/05zppz
/m/011xjd,/people/person/nationality,/m/09c7w0
/m/011xjd,/people/person/place_of_birth,/m/0fvzg
/m/011xy1,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,/m/09g7thr
/m/011xy1,/education/educational_institution/campuses,/m/011xy1
/m/011xy1,/education/educational_institution/colors,/m/01g5v
/m/011xy1,/education/educational_institution/colors,/m/06fvc
